3092;K;04:33;06:45;;;;;;;;;;;;;;;;;;;
3104;K;05:23;08:03;;;;;;;;;;;;;;;;;;;
3079;K;05:53;08:08;;;;;;;;;;;;;;;;;;;
3153;K;06:23;08:57;;;;;;;;;;;;;;;;;;;
3027;K;09:03;10:41;;;;;;;;;;;;;;;;;;;
3068;R;04:24;13:00;;;;;;;;;;;;;;;;;;;
3022;S;05:46;14:18;;;;;;;;;;;;;;;;;;;
3117;S;11:15;12:35;;;;;;;;;;;;;;;;;;;
3150;W;06:10;12:10;;;;;;;;;;;;;;;;;;;
3049;W;08:41;14:43;;;;;;;;;;;;;;;;;;;
3035;W;05:08;08:08;;;;;;;;;;;;;;;;;;;
3151;W;11:40;15:03;;;;;;;;;;;;;;;;;;;
3117;W;05:46;06:25;;;;;;;;;;;;;;;;;;;
3117;W;07:23;11:15;;;;;;;;;;;;;;;;;;;
3027;X;06:03;09:03;;;;;;;;;;;;;;;;;;;
3040;103;05:21;07:44;;;;;;;;;;;;;;;;;;;
3048;103;05:51;08:22;;;;;;;;;;;;;;;;;;;
3092;103;06:45;08:50;;;;;;;;;;;;;;;;;;;
3075;103;06:45;08:27;;;;;;;;;;;;;;;;;;;
3141;103;14:16;14:38;;;;;;;;;;;;;;;;;;;
3052;105;08:51;11:40;;;;;;;;;;;;;;;;;;;
3009;109;04:56;07:10;;;;;;;;;;;;;;;;;;;
3123;109;07:25;08:09;;;;;;;;;;;;;;;;;;;
3434;109;05:22;07:40;;;;;;;;;;;;;;;;;;;
3043;109;07:55;08:56;;;;;;;;;;;;;;;;;;;
3014;109;05:52;08:07;;;;;;;;;;;;;;;;;;;
3009;109;08:19;09:36;;;;;;;;;;;;;;;;;;;
3008;109;07:41;11:22;;;;;;;;;;;;;;;;;;;
3043;109;08:56;15:09;;;;;;;;;;;;;;;;;;;
3009;109;09:36;12:17;;;;;;;;;;;;;;;;;;;
3052;125;04:50;08:51;;;;;;;;;;;;;;;;;;;
3171;134;05:06;08:10;;;;;;;;;;;;;;;;;;;
3030;134;05:36;08:43;;;;;;;;;;;;;;;;;;;
3108;134;05:48;07:08;;;;;;;;;;;;;;;;;;;
3141;134;06:30;07:46;;;;;;;;;;;;;;;;;;;
3139;141;05:00;13:10;;;;;;;;;;;;;;;;;;;
3179;141;05:15;13:45;;;;;;;;;;;;;;;;;;;
3028;141;05:30;13:38;;;;;;;;;;;;;;;;;;;
3106;141;05:45;14:22;;;;;;;;;;;;;;;;;;;
3099;141;06:15;14:53;;;;;;;;;;;;;;;;;;;
3094;141;06:37;14:50;;;;;;;;;;;;;;;;;;;
3474;141;06:51;08:51;;;;;;;;;;;;;;;;;;;
3457;141;06:58;09:02;;;;;;;;;;;;;;;;;;;
3113;141;06:00;10:11;;;;;;;;;;;;;;;;;;;
3036;141;04:42;08:26;;;;;;;;;;;;;;;;;;;
3108;141;07:08;09:37;;;;;;;;;;;;;;;;;;;
3062;141;06:30;08:24;;;;;;;;;;;;;;;;;;;
3170;152;04:54;08:59;;;;;;;;;;;;;;;;;;;
3016;152;06:27;08:02;;;;;;;;;;;;;;;;;;;
3150;159;04:03;06:10;;;;;;;;;;;;;;;;;;;
3117;159;06:25;07:23;;;;;;;;;;;;;;;;;;;
3049;159;08:12;08:41;;;;;;;;;;;;;;;;;;;
3183;159;06:04;07:23;;;;;;;;;;;;;;;;;;;
3075;160;08:27;08:57;;;;;;;;;;;;;;;;;;;
3151;160;08:14;10:33;;;;;;;;;;;;;;;;;;;
3172;163;05:10;07:34;;;;;;;;;;;;;;;;;;;
3041;163;05:40;08:07;;;;;;;;;;;;;;;;;;;
3089;163;06:10;09:15;;;;;;;;;;;;;;;;;;;
3002;163;07:56;08:45;;;;;;;;;;;;;;;;;;;
3172;163;08:11;08:35;;;;;;;;;;;;;;;;;;;
3107;170;05:29;07:55;;;;;;;;;;;;;;;;;;;
3031;170;05:43;07:59;;;;;;;;;;;;;;;;;;;
3121;170;05:56;08:18;;;;;;;;;;;;;;;;;;;
3069;170;06:09;09:23;;;;;;;;;;;;;;;;;;;
3151;170;06:21;08:14;;;;;;;;;;;;;;;;;;;
3434;170;08:38;08:50;;;;;;;;;;;;;;;;;;;
3174;170;08:50;00:00;;;;;;;;;;;;;;;;;;;
3014;170;08:48;12:55;;;;;;;;;;;;;;;;;;;
3110;170;07:58;13:23;;;;;;;;;;;;;;;;;;;
3151;170;10:33;11:40;;;;;;;;;;;;;;;;;;;
3049;173;06:19;08:12;;;;;;;;;;;;;;;;;;;
3134;173;04:37;09:23;;;;;;;;;;;;;;;;;;;
3060;173;04:31;12:45;;;;;;;;;;;;;;;;;;;
3008;173;05:14;07:41;;;;;;;;;;;;;;;;;;;
3165;173;04:53;08:10;;;;;;;;;;;;;;;;;;;
3117;173;04:05;05:46;;;;;;;;;;;;;;;;;;;
3121;173;08:18;14:37;;;;;;;;;;;;;;;;;;;
3183;173;07:23;08:53;;;;;;;;;;;;;;;;;;;
3110;173;05:21;07:58;;;;;;;;;;;;;;;;;;;
3075;173;08:57;14:49;;;;;;;;;;;;;;;;;;;
3141;182;07:46;14:16;;;;;;;;;;;;;;;;;;;
3040;182;07:44;13:24;;;;;;;;;;;;;;;;;;;
3171;182;08:10;13:18;;;;;;;;;;;;;;;;;;;
3048;182;08:22;00:00;;;;;;;;;;;;;;;;;;;
3030;187;08:42;10:17;;;;;;;;;;;;;;;;;;;
3183;190;08:53;13:58;;;;;;;;;;;;;;;;;;;
3069;190;09:23;00:00;;;;;;;;;;;;;;;;;;;
3009;194;04:17;04:56;;;;;;;;;;;;;;;;;;;
3435;194;04:32;10:05;;;;;;;;;;;;;;;;;;;
3163;194;10:05;00:00;;;;;;;;;;;;;;;;;;;
3475;194;06:40;10:18;;;;;;;;;;;;;;;;;;;
3073;194;05:41;14:05;;;;;;;;;;;;;;;;;;;
3021;194;04:49;13:05;;;;;;;;;;;;;;;;;;;
3477;194;06:59;09:28;;;;;;;;;;;;;;;;;;;
3159;194;04:48;08:20;;;;;;;;;;;;;;;;;;;
3404;194;05:09;11:50;;;;;;;;;;;;;;;;;;;
3003;194;05:21;13:25;;;;;;;;;;;;;;;;;;;
3064;194;07:07;15:09;;;;;;;;;;;;;;;;;;;
3124;194;06:32;13:25;;;;;;;;;;;;;;;;;;;
3112;197;04:44;13:18;;;;;;;;;;;;;;;;;;;
3124;197;05:05;06:32;;;;;;;;;;;;;;;;;;;
3054;197;05:20;08:30;;;;;;;;;;;;;;;;;;;
3166;197;05:38;13:38;;;;;;;;;;;;;;;;;;;
3083;197;05:24;13:24;;;;;;;;;;;;;;;;;;;
3080;198;04:32;12:32;;;;;;;;;;;;;;;;;;;
3002;198;05:06;07:56;;;;;;;;;;;;;;;;;;;
3172;198;07:34;08:11;;;;;;;;;;;;;;;;;;;
3041;198;08:07;08:47;;;;;;;;;;;;;;;;;;;
3123;209;04:37;07:25;;;;;;;;;;;;;;;;;;;
3434;209;07:40;08:38;;;;;;;;;;;;;;;;;;;
3088;209;05:07;06:22;;;;;;;;;;;;;;;;;;;
3043;209;06:22;07:55;;;;;;;;;;;;;;;;;;;
3014;209;08:07;08:48;;;;;;;;;;;;;;;;;;;
3009;209;07:10;08:19;;;;;;;;;;;;;;;;;;;
3183;209;13:58;14:45;;;;;;;;;;;;;;;;;;;
3088;265;07:11;08:50;;;;;;;;;;;;;;;;;;;
3434;282;04:23;05:22;;;;;;;;;;;;;;;;;;;
3108;282;04:38;05:48;;;;;;;;;;;;;;;;;;;
3014;282;04:53;05:52;;;;;;;;;;;;;;;;;;;
3432;F;06:48;08:56;;;;;;;;;;;;;;;;;;;
3052;N40;03:32;04:50;;;;;;;;;;;;;;;;;;;
3432;612;03:15;06:48;;;;;;;;;;;;;;;;;;;
3008;613;03:15;05:14;;;;;;;;;;;;;;;;;;;
3153;K;13:49;19:15;;;;;;;;;;;;;;;;;;;
3027;K;13:58;17:20;;;;;;;;;;;;;;;;;;;
3063;R;13:00;21:41;;;;;;;;;;;;;;;;;;;
3146;R;04:42;05:58;;;;;;;;;;;;;;;;;;;
3169;S;14:18;22:49;;;;;;;;;;;;;;;;;;;
3128;S;12:35;21:01;;;;;;;;;;;;;;;;;;;
3045;W;12:10;18:33;;;;;;;;;;;;;;;;;;;
3019;W;14:43;17:00;;;;;;;;;;;;;;;;;;;
3103;W;13:57;21:57;;;;;;;;;;;;;;;;;;;
3135;W;15:03;19:58;;;;;;;;;;;;;;;;;;;
3035;X;14:22;18:08;;;;;;;;;;;;;;;;;;;
3475;X;13:42;17:28;;;;;;;;;;;;;;;;;;;
3048;103;13:46;13:59;;;;;;;;;;;;;;;;;;;
3089;103;13:59;18:54;;;;;;;;;;;;;;;;;;;
3421;103;14:38;18:58;;;;;;;;;;;;;;;;;;;
3013;103;14:46;19:50;;;;;;;;;;;;;;;;;;;
3012;103;12:52;19:55;;;;;;;;;;;;;;;;;;;
3054;103;15:46;18:12;;;;;;;;;;;;;;;;;;;
3042;105;11:40;17:42;;;;;;;;;;;;;;;;;;;
3005;109;11:22;19:22;;;;;;;;;;;;;;;;;;;
3172;109;14:32;17:53;;;;;;;;;;;;;;;;;;;
3114;109;15:09;20:00;;;;;;;;;;;;;;;;;;;
3088;109;13:26;16:42;;;;;;;;;;;;;;;;;;;
3092;109;13:27;17:10;;;;;;;;;;;;;;;;;;;
3114;109;21:37;23:16;;;;;;;;;;;;;;;;;;;
3071;109;12:17;20:21;;;;;;;;;;;;;;;;;;;
3457;109;13:57;17:10;;;;;;;;;;;;;;;;;;;
3164;109;16:57;23:34;;;;;;;;;;;;;;;;;;;
3019;114;17:22;17:42;;;;;;;;;;;;;;;;;;;
3135;114;20:21;23:27;;;;;;;;;;;;;;;;;;;
3042;125;17:42;19:58;;;;;;;;;;;;;;;;;;;
3134;134;14:01;17:15;;;;;;;;;;;;;;;;;;;
3159;141;13:10;17:38;;;;;;;;;;;;;;;;;;;
3012;141;19:55;21:28;;;;;;;;;;;;;;;;;;;
3097;141;13:45;21:58;;;;;;;;;;;;;;;;;;;
3477;141;13:38;17:39;;;;;;;;;;;;;;;;;;;
3026;141;14:22;20:18;;;;;;;;;;;;;;;;;;;
3033;141;14:53;18:11;;;;;;;;;;;;;;;;;;;
3069;141;13:16;14:24;;;;;;;;;;;;;;;;;;;
3186;141;14:24;22:28;;;;;;;;;;;;;;;;;;;
3058;141;14:50;19:18;;;;;;;;;;;;;;;;;;;
3031;141;12:22;18:06;;;;;;;;;;;;;;;;;;;
3079;141;12:42;18:27;;;;;;;;;;;;;;;;;;;
3016;141;12:44;19:09;;;;;;;;;;;;;;;;;;;
3123;141;15:06;17:32;;;;;;;;;;;;;;;;;;;
3129;141;12:52;20:59;;;;;;;;;;;;;;;;;;;
3062;150;12:39;18:45;;;;;;;;;;;;;;;;;;;
3041;152;13:14;18:07;;;;;;;;;;;;;;;;;;;
3019;159;17:00;17:22;;;;;;;;;;;;;;;;;;;
3045;159;18:33;18:43;;;;;;;;;;;;;;;;;;;
3135;159;19:58;20:21;;;;;;;;;;;;;;;;;;;
3474;159;13:12;17:18;;;;;;;;;;;;;;;;;;;
3170;159;13:50;17:45;;;;;;;;;;;;;;;;;;;
3123;163;13:04;15:06;;;;;;;;;;;;;;;;;;;
3054;163;13:22;15:46;;;;;;;;;;;;;;;;;;;
3108;163;14:22;15:36;;;;;;;;;;;;;;;;;;;
3174;170;00:00;16:55;;;;;;;;;;;;;;;;;;;
3006;170;13:46;21:46;;;;;;;;;;;;;;;;;;;
3055;170;12:55;21:22;;;;;;;;;;;;;;;;;;;
3088;170;16:42;17:43;;;;;;;;;;;;;;;;;;;
3460;170;18:19;18:28;;;;;;;;;;;;;;;;;;;
3018;170;13:52;18:29;;;;;;;;;;;;;;;;;;;
3036;170;13:26;17:42;;;;;;;;;;;;;;;;;;;
3045;170;20:14;20:39;;;;;;;;;;;;;;;;;;;
3459;170;13:23;20:29;;;;;;;;;;;;;;;;;;;
3018;170;21:19;21:51;;;;;;;;;;;;;;;;;;;
3019;173;17:42;23:39;;;;;;;;;;;;;;;;;;;
3104;173;12:45;18:05;;;;;;;;;;;;;;;;;;;
3045;173;18:43;20:14;;;;;;;;;;;;;;;;;;;
3471;173;14:37;18:59;;;;;;;;;;;;;;;;;;;
3459;173;20:29;20:48;;;;;;;;;;;;;;;;;;;
3125;173;20:48;23:41;;;;;;;;;;;;;;;;;;;
3018;173;18:29;21:19;;;;;;;;;;;;;;;;;;;
3460;173;14:49;18:19;;;;;;;;;;;;;;;;;;;
3013;182;13:24;14:46;;;;;;;;;;;;;;;;;;;
3172;182;13:18;14:32;;;;;;;;;;;;;;;;;;;
3048;182;00:00;13:46;;;;;;;;;;;;;;;;;;;
3069;190;00:00;13:16;;;;;;;;;;;;;;;;;;;
3163;194;00:00;18:05;;;;;;;;;;;;;;;;;;;
3029;194;14:05;22:39;;;;;;;;;;;;;;;;;;;
3053;194;13:05;21:20;;;;;;;;;;;;;;;;;;;
3426;194;14:28;18:25;;;;;;;;;;;;;;;;;;;
3010;194;11:50;19:53;;;;;;;;;;;;;;;;;;;
3091;194;13:25;21:53;;;;;;;;;;;;;;;;;;;
3157;194;15:09;20:32;;;;;;;;;;;;;;;;;;;
3113;194;13:51;17:40;;;;;;;;;;;;;;;;;;;
3090;194;13:25;21:59;;;;;;;;;;;;;;;;;;;
3443;194;14:01;17:50;;;;;;;;;;;;;;;;;;;
3146;194;21:30;00:11;;;;;;;;;;;;;;;;;;;
3025;197;13:18;21:43;;;;;;;;;;;;;;;;;;;
3107;197;12:49;18:23;;;;;;;;;;;;;;;;;;;
3084;197;13:38;21:38;;;;;;;;;;;;;;;;;;;
3015;197;13:24;21:48;;;;;;;;;;;;;;;;;;;
3035;197;13:08;13:45;;;;;;;;;;;;;;;;;;;
3115;198;12:32;20:32;;;;;;;;;;;;;;;;;;;
3157;198;20:32;23:15;;;;;;;;;;;;;;;;;;;
3030;198;14:13;17:32;;;;;;;;;;;;;;;;;;;
3475;198;13:20;13:42;;;;;;;;;;;;;;;;;;;
3035;198;13:45;14:22;;;;;;;;;;;;;;;;;;;
3108;198;15:36;17:23;;;;;;;;;;;;;;;;;;;
3002;209;13:16;17:37;;;;;;;;;;;;;;;;;;;
3164;209;14:45;16:57;;;;;;;;;;;;;;;;;;;
3165;265;12:33;17:16;;;;;;;;;;;;;;;;;;;
3033;282;18:50;23:06;;;;;;;;;;;;;;;;;;;
3114;282;20:00;21:37;;;;;;;;;;;;;;;;;;;
3058;282;19:18;22:50;;;;;;;;;;;;;;;;;;;
3013;282;19:50;21:30;;;;;;;;;;;;;;;;;;;
3026;282;20:18;23:20;;;;;;;;;;;;;;;;;;;
3443;F;17:50;20:56;;;;;;;;;;;;;;;;;;;
3125;N10;03:30;04:05;;;;;;;;;;;;;;;;;;;
3146;N10;03:17;04:42;;;;;;;;;;;;;;;;;;;
3125;N20;00:10;03:30;;;;;;;;;;;;;;;;;;;
3033;N40;23:06;23:54;;;;;;;;;;;;;;;;;;;
3125;N40;23:41;00:10;;;;;;;;;;;;;;;;;;;
3146;N40;00:11;03:17;;;;;;;;;;;;;;;;;;;
3125;N40;04:05;04:48;;;;;;;;;;;;;;;;;;;
3114;N94;23:16;23:48;;;;;;;;;;;;;;;;;;;
3157;614;23:15;00:10;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
